reliability_unit_id,unit_type,coder_id,document_id,sentence_id,sentence_text,source_audit_id,source_span_text,candidate_lexical_unit,span_char_start,span_char_end,mipvu_decision,contextual_meaning,basic_meaning,historical_semantics_note,cluster_id,source_domain,target_domain,entailments,fantasy_type,violence_logic,obligatory_frame,absence_flags,confidence_score,ambiguity_flag,disagreement_category,coder_notes
rel_field_inst_00003,field_agreement,coder_b_codex_second_pass,doc_017,doc_017_s01_p01_s01,"Four score and seven years ago our fathers brought forth on this continent, a new nation, conceived in Liberty, and dedicated to the proposition that all men are created equal.",inst_00003,dedicated to the proposition that all men are created equal,dedicated to the proposition that all men are created equal,,,metaphor_related,founding_commitment_to_equality,logical_proposition,,cluster_03_experiment_proposition,logical_proposition,founding_commitment_to_equality,equality_is_a_proposition_not_yet_proven|the_nation_exists_to_demonstrate_the_proposition|dedication_to_a_proposition_is_a_logical_commitment|a_proposition_can_be_refuted_by_evidence|war_can_serve_as_a_test_of_the_proposition,experiment_and_proof,evidentiary,true,enslaved_people_non_agent,0.97,false,none,Second pass confirms the Stage 4A reference decision.
rel_field_inst_00004,field_agreement,coder_a_stage4a_reference,doc_017,doc_017_s01_p02_s01,"Now we are engaged in a great civil war, testing whether that nation, or any nation so conceived and so dedicated, can long endure.",inst_00004,"testing whether that nation, or any nation so conceived and so dedicated, can long endure","testing whether that nation, or any nation so conceived and so dedicated, can long endure",,,metaphor_related,democratic_self_government_under_pressure,scientific_empirical_test,,cluster_03_experiment_proposition,scientific_empirical_test,democratic_self_government_under_pressure,the_war_is_an_empirical_test|national_survival_is_the_dependent_variable|the_proposition_of_democracy_is_being_measured|the_result_will_constitute_evidence_for_or_against_democracy|the_test_is_universal_any_such_nation,experiment_and_proof,evidentiary,true,lincoln_non_agent|confederates_depersonalized|enslaved_people_non_agent,0.99,false,none,Reference value generated from Stage 4A evidence anchors.
rel_field_inst_00004,field_agreement,coder_b_codex_second_pass,doc_017,doc_017_s01_p02_s01,"Now we are engaged in a great civil war, testing whether that nation, or any nation so conceived and so dedicated, can long endure.",inst_00004,"testing whether that nation, or any nation so conceived and so dedicated, can long endure","testing whether that nation, or any nation so conceived and so dedicated, can long endure",,,metaphor_related,democratic_self_government_under_pressure,scientific_empirical_test,,cluster_03_experiment_proposition,scientific_empirical_test,democratic_self_government_under_pressure,the_war_is_an_empirical_test|national_survival_is_the_dependent_variable|the_proposition_of_democracy_is_being_measured|the_result_will_constitute_evidence_for_or_against_democracy|the_test_is_universal_any_such_nation,experiment_and_proof,evidentiary,true,lincoln_non_agent|confederates_depersonalized|enslaved_people_non_agent,0.99,false,none,Second pass confirms the Stage 4A reference decision.
rel_field_inst_00005,field_agreement,coder_a_stage4a_reference,doc_017,doc_017_s01_p02_s01,"Now we are engaged in a great civil war, testing whether that nation, or any nation so conceived and so dedicated, can long endure.",inst_00005,so conceived and so dedicated,so conceived and so dedicated,,,metaphor_related,national_founding_and_purpose,birth_generation,,cluster_04_birth_creation,birth_generation,national_founding_and_purpose,the_nation_carries_its_birth_character_into_the_present|a_conceived_thing_can_be_destroyed_before_it_reaches_maturity|the_birth_origin_defines_what_is_being_tested,birth_and_creation,generative,false,,0.95,false,none,Reference value generated from Stage 4A evidence anchors.
rel_field_inst_00005,field_agreement,coder_b_codex_second_pass,doc_017,doc_017_s01_p02_s01,"Now we are engaged in a great civil war, testing whether that nation, or any nation so conceived and so dedicated, can long endure.",inst_00005,so conceived and so dedicated,so conceived and so dedicated,,,metaphor_related,national_founding_and_purpose,birth_generation,,cluster_04_birth_creation,birth_generation,national_founding_and_purpose,the_nation_carries_its_birth_character_into_the_present|a_conceived_thing_can_be_destroyed_before_it_reaches_maturity|the_birth_origin_defines_what_is_being_tested,birth_and_creation,generative,false,,0.95,false,none,Second pass confirms the Stage 4A reference decision.
rel_field_inst_00006,field_agreement,coder_a_stage4a_reference,doc_017,doc_017_s01_p02_s03,"We have come to dedicate a portion of that field, as a final resting place for those who here gave their lives that that nation might live.",inst_00006,gave their lives that that nation might live,gave their lives that that nation might live,,,metaphor_related,national_survival_through_sacrifice,organic_life_and_death,,cluster_01_body_organism,organic_life_and_death,national_survival_through_sacrifice,the_nation_has_life_that_can_be_sustained_or_extinguished|individual_lives_can_be_exchanged_for_national_life|the_exchange_is_purposive_and_voluntary|national_life_requires_individual_death_as_input,sacrifice_and_redemption,generative,false,death_abstracted|black_soldiers_erased|enslaved_people_non_agent,0.98,false,none,Reference value generated from Stage 4A evidence anchors.
rel_field_inst_00006,field_agreement,coder_b_codex_second_pass,doc_017,doc_017_s01_p02_s03,"We have come to dedicate a portion of that field, as a final resting place for those who here gave their lives that that nation might live.",inst_00006,gave their lives that that nation might live,gave their lives that that nation might live,,,metaphor_related,national_survival_through_sacrifice,organic_life_and_death,,cluster_01_body_organism,organic_life_and_death,national_survival_through_sacrifice,the_nation_has_life_that_can_be_sustained_or_extinguished|individual_lives_can_be_exchanged_for_national_life|the_exchange_is_purposive_and_voluntary|national_life_requires_individual_death_as_input,sacrifice_and_redemption,generative,false,death_abstracted|black_soldiers_erased|enslaved_people_non_agent,0.98,false,none,Second pass confirms the Stage 4A reference decision.
rel_field_inst_00007,field_agreement,coder_a_stage4a_reference,doc_017,doc_017_s01_p03_s01,"But, in a larger sense, we can not dedicate—we can not consecrate—we can not hallow—this ground.",inst_00007,we can not dedicate—we can not consecrate—we can not hallow—this ground,we can not dedicate—we can not consecrate—we can not hallow—this ground,,,metaphor_related,human_capacity_to_honor_sacrifice,priestly_consecration,,cluster_06_providence_theodicy,priestly_consecration,human_capacity_to_honor_sacrifice,sacred_ground_requires_priestly_speech_acts|human_speakers_normally_possess_this_power|the_claim_here_is_that_soldiers_sacrifice_has_already_performed_consecration|divine_sanction_has_already_acted_through_the_soldiers,sacrifice_and_redemption,generative,false,lincoln_non_agent|death_abstracted,0.97,false,none,Reference value generated from Stage 4A evidence anchors.
rel_field_inst_00007,field_agreement,coder_b_codex_second_pass,doc_017,doc_017_s01_p03_s01,"But, in a larger sense, we can not dedicate—we can not consecrate—we can not hallow—this ground.",inst_00007,we can not dedicate—we can not consecrate—we can not hallow—this ground,we can not dedicate—we can not consecrate—we can not hallow—this ground,,,metaphor_related,human_capacity_to_honor_sacrifice,priestly_consecration,,cluster_06_providence_theodicy,priestly_consecration,human_capacity_to_honor_sacrifice,sacred_ground_requires_priestly_speech_acts|human_speakers_normally_possess_this_power|the_claim_here_is_that_soldiers_sacrifice_has_already_performed_consecration|divine_sanction_has_already_acted_through_the_soldiers,sacrifice_and_redemption,generative,false,lincoln_non_agent|death_abstracted,0.97,false,none,Second pass confirms the Stage 4A reference decision.
rel_field_inst_00008,field_agreement,coder_a_stage4a_reference,doc_017,doc_017_s01_p03_s02,"The brave men, living and dead, who struggled here, have consecrated it, far above our poor power to add or detract.",inst_00008,"have consecrated it, far above our poor power to add or detract","have consecrated it, far above our poor power to add or detract",,,metaphor_related,soldier_sacrifice_as_sanctifying_act,priestly_consecration,,cluster_06_providence_theodicy,priestly_consecration,soldier_sacrifice_as_sanctifying_act,soldier_struggle_performs_the_function_of_priestly_consecration|death_in_battle_is_a_sacred_act_not_a_secular_one|human_speech_is_ontologically_inferior_to_soldier_action|the_ground_is_already_sacred_before_any_ceremony,sacrifice_and_redemption,generative,false,lincoln_non_agent|death_abstracted|black_soldiers_erased,0.96,false,none,Reference value generated from Stage 4A evidence anchors.
rel_field_inst_00008,field_agreement,coder_b_codex_second_pass,doc_017,doc_017_s01_p03_s02,"The brave men, living and dead, who struggled here, have consecrated it, far above our poor power to add or detract.",inst_00008,"have consecrated it, far above our poor power to add or detract","have consecrated it, far above our poor power to add or detract",,,metaphor_related,soldier_sacrifice_as_sanctifying_act,priestly_consecration,,cluster_06_providence_theodicy,priestly_consecration,soldier_sacrifice_as_sanctifying_act,soldier_struggle_performs_the_function_of_priestly_consecration|death_in_battle_is_a_sacred_act_not_a_secular_one|human_speech_is_ontologically_inferior_to_soldier_action|the_ground_is_already_sacred_before_any_ceremony,sacrifice_and_redemption,generative,false,lincoln_non_agent|death_abstracted|black_soldiers_erased,0.96,false,none,Second pass confirms the Stage 4A reference decision.
rel_field_inst_00009,field_agreement,coder_a_stage4a_reference,doc_017,doc_017_s01_p03_s04,"It is for us the living, rather, to be dedicated here to the unfinished work which they who fought here have thus far so nobly advanced.",inst_00009,dedicated here to the unfinished work which they who fought here have thus far so nobly advanced,dedicated here to the unfinished work which they who fought here have thus far so nobly advanced,,,metaphor_related,obligation_to_complete_soldiers_work,votive_dedication,,cluster_02_covenant_oath,votive_dedication,obligation_to_complete_soldiers_work,dedication_is_a_binding_vow|the_soldiers_work_is_unfinished_and_requires_completion|the_living_inherit_the_obligation_from_the_dead|failure_to_complete_would_dishonor_the_dead,oath_and_obligation,obligatory,true,lincoln_non_agent|death_abstracted|enslaved_people_non_agent,0.97,false,none,Reference value generated from Stage 4A evidence anchors.
rel_field_inst_00009,field_agreement,coder_b_codex_second_pass,doc_017,doc_017_s01_p03_s04,"It is for us the living, rather, to be dedicated here to the unfinished work which they who fought here have thus far so nobly advanced.",inst_00009,dedicated here to the unfinished work which they who fought here have thus far so nobly advanced,dedicated here to the unfinished work which they who fought here have thus far so nobly advanced,,,metaphor_related,obligation_to_complete_soldiers_work,votive_dedication,,cluster_02_covenant_oath,votive_dedication,obligation_to_complete_soldiers_work,dedication_is_a_binding_vow|the_soldiers_work_is_unfinished_and_requires_completion|the_living_inherit_the_obligation_from_the_dead|failure_to_complete_would_dishonor_the_dead,oath_and_obligation,obligatory,true,lincoln_non_agent|death_abstracted|enslaved_people_non_agent,0.97,false,none,Second pass confirms the Stage 4A reference decision.
rel_field_inst_00010,field_agreement,coder_a_stage4a_reference,doc_017,doc_017_s01_p03_s05,"It is rather for us to be here dedicated to the great task remaining before us—that from these honored dead we take increased devotion to that cause for which they gave the last full measure of devotion—that we here highly resolve that these dead shall not have died in vain—that this nation, under God, shall have a new birth of freedom—and that government of the people, by the people, for the people, shall not perish from the earth.",inst_00010,the last full measure of devotion,the last full measure of devotion,,,metaphor_related,soldiers_total_self_sacrifice,quantified_votive_resource,,cluster_02_covenant_oath,quantified_votive_resource,soldiers_total_self_sacrifice,devotion_is_a_quantifiable_resource|the_soldiers_gave_all_of_it|the_living_are_implicitly_called_to_give_more_of_their_own_devotion|partial_devotion_would_dishonor_the_total_sacrifice,sacrifice_and_redemption,obligatory,true,death_abstracted|black_soldiers_erased,0.96,false,none,Reference value generated from Stage 4A evidence anchors.
rel_field_inst_00010,field_agreement,coder_b_codex_second_pass,doc_017,doc_017_s01_p03_s05,"It is rather for us to be here dedicated to the great task remaining before us—that from these honored dead we take increased devotion to that cause for which they gave the last full measure of devotion—that we here highly resolve that these dead shall not have died in vain—that this nation, under God, shall have a new birth of freedom—and that government of the people, by the people, for the people, shall not perish from the earth.",inst_00010,the last full measure of devotion,the last full measure of devotion,,,metaphor_related,soldiers_total_self_sacrifice,quantified_votive_resource,,cluster_02_covenant_oath,quantified_votive_resource,soldiers_total_self_sacrifice,devotion_is_a_quantifiable_resource|the_soldiers_gave_all_of_it|the_living_are_implicitly_called_to_give_more_of_their_own_devotion|partial_devotion_would_dishonor_the_total_sacrifice,sacrifice_and_redemption,obligatory,true,death_abstracted|black_soldiers_erased,0.96,false,none,Second pass confirms the Stage 4A reference decision.
rel_field_inst_00011,field_agreement,coder_a_stage4a_reference,doc_017,doc_017_s01_p03_s05,"It is rather for us to be here dedicated to the great task remaining before us—that from these honored dead we take increased devotion to that cause for which they gave the last full measure of devotion—that we here highly resolve that these dead shall not have died in vain—that this nation, under God, shall have a new birth of freedom—and that government of the people, by the people, for the people, shall not perish from the earth.",inst_00011,these dead shall not have died in vain,these dead shall not have died in vain,,,metaphor_related,soldier_deaths_as_evidence_for_democracy,logical_proof_and_evidence,,cluster_03_experiment_proposition,logical_proof_and_evidence,soldier_deaths_as_evidence_for_democracy,deaths_are_evidence_in_the_test_of_democracy|to_die_in_vain_would_mean_the_test_failed|the_resolve_to_complete_the_work_prevents_logical_failure|the_living_must_supply_the_conclusion_that_makes_the_deaths_evidence,experiment_and_proof,evidentiary,true,death_abstracted|enslaved_people_non_agent|black_soldiers_erased,0.98,false,none,Reference value generated from Stage 4A evidence anchors.
rel_field_inst_00011,field_agreement,coder_b_codex_second_pass,doc_017,doc_017_s01_p03_s05,"It is rather for us to be here dedicated to the great task remaining before us—that from these honored dead we take increased devotion to that cause for which they gave the last full measure of devotion—that we here highly resolve that these dead shall not have died in vain—that this nation, under God, shall have a new birth of freedom—and that government of the people, by the people, for the people, shall not perish from the earth.",inst_00011,these dead shall not have died in vain,these dead shall not have died in vain,,,metaphor_related,soldier_deaths_as_evidence_for_democracy,logical_proof_and_evidence,,cluster_03_experiment_proposition,logical_proof_and_evidence,soldier_deaths_as_evidence_for_democracy,deaths_are_evidence_in_the_test_of_democracy|to_die_in_vain_would_mean_the_test_failed|the_resolve_to_complete_the_work_prevents_logical_failure|the_living_must_supply_the_conclusion_that_makes_the_deaths_evidence,experiment_and_proof,evidentiary,true,death_abstracted|enslaved_people_non_agent|black_soldiers_erased,0.98,false,none,Second pass confirms the Stage 4A reference decision.
rel_field_inst_00012,field_agreement,coder_a_stage4a_reference,doc_017,doc_017_s01_p03_s05,"It is rather for us to be here dedicated to the great task remaining before us—that from these honored dead we take increased devotion to that cause for which they gave the last full measure of devotion—that we here highly resolve that these dead shall not have died in vain—that this nation, under God, shall have a new birth of freedom—and that government of the people, by the people, for the people, shall not perish from the earth.",inst_00012,a new birth of freedom,a new birth of freedom,,,metaphor_related,post_war_freedom_and_national_renewal,birth_generation,,cluster_04_birth_creation,birth_generation,post_war_freedom_and_national_renewal,freedom_is_born_not_restored|war_is_the_labor_that_produces_the_birth|soldier_deaths_are_the_cost_of_labor|the_birth_produces_something_genuinely_new_not_a_restoration|the_new_freedom_is_a_child_of_the_war|birth_implies_life_that_can_grow_and_be_protected,birth_and_creation,generative,true,enslaved_people_non_agent|black_soldiers_erased|death_abstracted|women_absent,0.99,false,none,Reference value generated from Stage 4A evidence anchors.
rel_field_inst_00012,field_agreement,coder_b_codex_second_pass,doc_017,doc_017_s01_p03_s05,"It is rather for us to be here dedicated to the great task remaining before us—that from these honored dead we take increased devotion to that cause for which they gave the last full measure of devotion—that we here highly resolve that these dead shall not have died in vain—that this nation, under God, shall have a new birth of freedom—and that government of the people, by the people, for the people, shall not perish from the earth.",inst_00012,a new birth of freedom,a new birth of freedom,,,metaphor_related,post_war_freedom_and_national_renewal,birth_generation,,cluster_04_birth_creation,birth_generation,post_war_freedom_and_national_renewal,freedom_is_born_not_restored|war_is_the_labor_that_produces_the_birth|soldier_deaths_are_the_cost_of_labor|the_birth_produces_something_genuinely_new_not_a_restoration|the_new_freedom_is_a_child_of_the_war|birth_implies_life_that_can_grow_and_be_protected,birth_and_creation,generative,true,enslaved_people_non_agent|black_soldiers_erased|death_abstracted|women_absent,0.99,false,none,Second pass confirms the Stage 4A reference decision.
rel_field_inst_00013,field_agreement,coder_a_stage4a_reference,doc_017,doc_017_s01_p03_s05,"It is rather for us to be here dedicated to the great task remaining before us—that from these honored dead we take increased devotion to that cause for which they gave the last full measure of devotion—that we here highly resolve that these dead shall not have died in vain—that this nation, under God, shall have a new birth of freedom—and that government of the people, by the people, for the people, shall not perish from the earth.",inst_00013,shall not perish from the earth,shall not perish from the earth,,,metaphor_related,democratic_government_persistence,organic_death_and_survival,,cluster_01_body_organism,organic_death_and_survival,democratic_government_persistence,democratic_government_is_a_living_organism|it_can_die_perish|its_death_would_be_biological_extinction_not_political_failure|the_resolve_is_to_keep_it_alive|government_of_by_for_the_people_is_the_species_being_preserved,experiment_and_proof,evidentiary,true,enslaved_people_non_agent|confederates_depersonalized,0.97,false,none,Reference value generated from Stage 4A evidence anchors.
rel_field_inst_00013,field_agreement,coder_b_codex_second_pass,doc_017,doc_017_s01_p03_s05,"It is rather for us to be here dedicated to the great task remaining before us—that from these honored dead we take increased devotion to that cause for which they gave the last full measure of devotion—that we here highly resolve that these dead shall not have died in vain—that this nation, under God, shall have a new birth of freedom—and that government of the people, by the people, for the people, shall not perish from the earth.",inst_00013,shall not perish from the earth,shall not perish from the earth,,,metaphor_related,democratic_government_persistence,organic_death_and_survival,,cluster_01_body_organism,organic_death_and_survival,democratic_government_persistence,democratic_government_is_a_living_organism|it_can_die_perish|its_death_would_be_biological_extinction_not_political_failure|the_resolve_is_to_keep_it_alive|government_of_by_for_the_people_is_the_species_being_preserved,experiment_and_proof,evidentiary,true,enslaved_people_non_agent|confederates_depersonalized,0.97,false,none,Second pass confirms the Stage 4A reference decision.
rel_field_inst_00014,field_agreement,coder_a_stage4a_reference,doc_021,doc_021_s01_p02_s03,"Now, at the expiration of four years, during which public declarations have been constantly called forth on every point and phase of the great contest which still absorbs the attention and engrosses the energies of the nation, little that is new could be presented.",inst_00014,absorbs the attention and engrosses the energies of the nation,absorbs the attention and engrosses the energies of the nation,,,metaphor_related,war_dominating_national_life,organic_consumption,,cluster_01_body_organism,organic_consumption,war_dominating_national_life,the_nation_has_attention_and_energy_as_organic_resources|the_war_consumes_those_resources_like_a_parasite_or_disease|a_consumed_organism_has_no_resources_left_for_other_things|the_exhaustion_is_involuntary,wound_and_healing,restorative,false,,0.8,true,none,Reference value generated from Stage 4A evidence anchors.
rel_field_inst_00014,field_agreement,coder_b_codex_second_pass,doc_021,doc_021_s01_p02_s03,"Now, at the expiration of four years, during which public declarations have been constantly called forth on every point and phase of the great contest which still absorbs the attention and engrosses the energies of the nation, little that is new could be presented.",inst_00014,absorbs the attention and engrosses the energies of the nation,absorbs the attention and engrosses the energies of the nation,,,not_metaphor_related,war_dominating_national_life,organic_consumption,,,,,,,,,,0.55,true,mipvu_decision,Second pass treats the attention/energy absorption language as borderline conventionalized.
rel_field_inst_00015,field_agreement,coder_a_stage4a_reference,doc_021,doc_021_s01_p03_s03,"While the inaugural address was being delivered from this place, devoted altogether to saving the Union without war, insurgent agents were in the city seeking to destroy it without war—seeking to dissolve the Union and divide effects by negotiation.",inst_00015,dissolve the Union,dissolve the Union,,,metaphor_related,destruction_of_the_Union,chemical_dissolution,,cluster_01_body_organism,chemical_dissolution,destruction_of_the_Union,the_Union_is_a_substance_with_structural_integrity|dissolution_breaks_down_the_structure_at_the_molecular_level|the_dissolved_substance_cannot_be_reassembled|dissolution_is_a_chemical_process_not_a_violent_rupture,wound_and_healing,restorative,false,confederates_depersonalized,0.92,false,none,Reference value generated from Stage 4A evidence anchors.
rel_field_inst_00015,field_agreement,coder_b_codex_second_pass,doc_021,doc_021_s01_p03_s03,"While the inaugural address was being delivered from this place, devoted altogether to saving the Union without war, insurgent agents were in the city seeking to destroy it without war—seeking to dissolve the Union and divide effects by negotiation.",inst_00015,dissolve the Union,dissolve the Union,,,metaphor_related,destruction_of_the_Union,chemical_dissolution,,cluster_01_body_organism,chemical_dissolution,destruction_of_the_Union,the_Union_is_a_substance_with_structural_integrity|dissolution_breaks_down_the_structure_at_the_molecular_level|the_dissolved_substance_cannot_be_reassembled|dissolution_is_a_chemical_process_not_a_violent_rupture,wound_and_healing,restorative,false,confederates_depersonalized,0.92,false,none,Second pass confirms the Stage 4A reference decision.
rel_field_inst_00016,field_agreement,coder_a_stage4a_reference,doc_021,doc_021_s01_p03_s04,"Both parties deprecated war, but one of them would make war rather than let the nation survive, and the other would accept war rather than let it perish, and the war came.",inst_00016,let the nation survive,let the nation survive,,,metaphor_related,national_political_continuity,organic_survival,,cluster_01_body_organism,organic_survival,national_political_continuity,the_nation_is_a_living_organism|it_can_survive_or_fail_to_survive|survival_is_the_condition_of_all_other_national_purposes|the_nation_can_be_killed,wound_and_healing,restorative,true,lincoln_non_agent,0.95,false,none,Reference value generated from Stage 4A evidence anchors.
rel_field_inst_00016,field_agreement,coder_b_codex_second_pass,doc_021,doc_021_s01_p03_s04,"Both parties deprecated war, but one of them would make war rather than let the nation survive, and the other would accept war rather than let it perish, and the war came.",inst_00016,let the nation survive,let the nation survive,,,metaphor_related,national_political_continuity,organic_survival,,cluster_01_body_organism,organic_survival,national_political_continuity,the_nation_is_a_living_organism|it_can_survive_or_fail_to_survive|survival_is_the_condition_of_all_other_national_purposes|the_nation_can_be_killed,wound_and_healing,restorative,true,lincoln_non_agent,0.95,false,none,Second pass confirms the Stage 4A reference decision.
rel_field_inst_00017,field_agreement,coder_a_stage4a_reference,doc_021,doc_021_s01_p03_s04,"Both parties deprecated war, but one of them would make war rather than let the nation survive, and the other would accept war rather than let it perish, and the war came.",inst_00017,let it perish,let it perish,,,metaphor_related,collapse_of_the_Union,organic_death,,cluster_01_body_organism,organic_death,collapse_of_the_Union,the_nation_can_die_not_merely_fail|perishing_is_absolute_irreversible_extinction|preventing_perishing_is_an_absolute_imperative|the_Union_is_alive_and_mortal,wound_and_healing,restorative,true,lincoln_non_agent,0.95,false,none,Reference value generated from Stage 4A evidence anchors.
rel_field_inst_00017,field_agreement,coder_b_codex_second_pass,doc_021,doc_021_s01_p03_s04,"Both parties deprecated war, but one of them would make war rather than let the nation survive, and the other would accept war rather than let it perish, and the war came.",inst_00017,let it perish,let it perish,,,metaphor_related,collapse_of_the_Union,organic_death,,cluster_01_body_organism,organic_death,collapse_of_the_Union,the_nation_can_die_not_merely_fail|perishing_is_absolute_irreversible_extinction|preventing_perishing_is_an_absolute_imperative|the_Union_is_alive_and_mortal,wound_and_healing,restorative,true,lincoln_non_agent,0.95,false,none,Second pass confirms the Stage 4A reference decision.
rel_field_inst_00018,field_agreement,coder_a_stage4a_reference,doc_021,doc_021_s01_p03_s04,"Both parties deprecated war, but one of them would make war rather than let the nation survive, and the other would accept war rather than let it perish, and the war came.",inst_00018,the war came,the war came,,,metaphor_related,outbreak_of_civil_war,natural_event_arrival,,cluster_01_body_organism,natural_event_arrival,outbreak_of_civil_war,the_war_is_an_entity_that_moves_and_arrives|it_came_from_somewhere_outside_human_will|no_human_agent_caused_it_to_come|arrival_events_are_not_chosen_by_those_to_whom_they_arrive,punishment_and_theodicy,punitive,true,lincoln_non_agent|confederates_depersonalized|enslaved_people_non_agent,0.97,false,none,Reference value generated from Stage 4A evidence anchors.
rel_field_inst_00018,field_agreement,coder_b_codex_second_pass,doc_021,doc_021_s01_p03_s04,"Both parties deprecated war, but one of them would make war rather than let the nation survive, and the other would accept war rather than let it perish, and the war came.",inst_00018,the war came,the war came,,,metaphor_related,outbreak_of_civil_war,natural_event_arrival,,cluster_01_body_organism,natural_event_arrival,outbreak_of_civil_war,the_war_is_an_entity_that_moves_and_arrives|it_came_from_somewhere_outside_human_will|no_human_agent_caused_it_to_come|arrival_events_are_not_chosen_by_those_to_whom_they_arrive,punishment_and_theodicy,punitive,true,lincoln_non_agent|confederates_depersonalized|enslaved_people_non_agent,0.97,false,none,Second pass confirms the Stage 4A reference decision.
rel_field_inst_00019,field_agreement,coder_a_stage4a_reference,doc_021,doc_021_s01_p04_s04,"To strengthen, perpetuate, and extend this interest was the object for which the insurgents would rend the Union even by war, while the Government claimed no right to do more than to restrict the territorial enlargement of it.",inst_00019,rend the Union,rend the Union,,,metaphor_related,Confederate_destruction_of_the_Union,tearing_flesh,,cluster_01_body_organism,tearing_flesh,Confederate_destruction_of_the_Union,the_Union_is_a_body_or_fabric_with_physical_integrity|rending_is_violent_tearing_of_connected_material|the_torn_thing_bleeds_or_suffers|rending_is_irreparable_without_binding,wound_and_healing,restorative,false,,0.96,false,none,Reference value generated from Stage 4A evidence anchors.
rel_field_inst_00019,field_agreement,coder_b_codex_second_pass,doc_021,doc_021_s01_p04_s04,"To strengthen, perpetuate, and extend this interest was the object for which the insurgents would rend the Union even by war, while the Government claimed no right to do more than to restrict the territorial enlargement of it.",inst_00019,rend the Union,rend the Union,,,metaphor_related,Confederate_destruction_of_the_Union,tearing_flesh,,cluster_01_body_organism,tearing_flesh,Confederate_destruction_of_the_Union,the_Union_is_a_body_or_fabric_with_physical_integrity|rending_is_violent_tearing_of_connected_material|the_torn_thing_bleeds_or_suffers|rending_is_irreparable_without_binding,wound_and_healing,restorative,false,,0.96,false,none,Second pass confirms the Stage 4A reference decision.
rel_field_inst_00020,field_agreement,coder_a_stage4a_reference,doc_021,doc_021_s01_p04_s12,"The Almighty has His own purposes. ""Woe unto the world because of offenses; for it must needs be that offenses come, but woe to that man by whom the offense cometh."" If we shall suppose that American slavery is one of those offenses which, in the providence of God, must needs come, but which, having continued through His appointed time, He now wills to remove, and that He gives to both North and South this terrible war as the woe due to those by whom the offense came, shall we discern therein any departure from those divine attributes which the believers in a living God always ascribe to Him?",inst_00020,The Almighty has His own purposes,The Almighty has His own purposes,,,metaphor_related,the_wars_ultimate_cause_and_meaning,divine_intentionality,,cluster_06_providence_theodicy,divine_intentionality,the_wars_ultimate_cause_and_meaning,God_is_an_agent_with_intentions|those_intentions_are_not_identical_to_human_intentions|human_purposes_are_therefore_insufficient_explanations_of_events|discerning_Gods_purposes_is_necessary_to_understanding_the_war,punishment_and_theodicy,punitive,true,lincoln_non_agent|enslaved_people_non_agent,0.98,false,none,Reference value generated from Stage 4A evidence anchors.
rel_field_inst_00020,field_agreement,coder_b_codex_second_pass,doc_021,doc_021_s01_p04_s12,"The Almighty has His own purposes. ""Woe unto the world because of offenses; for it must needs be that offenses come, but woe to that man by whom the offense cometh."" If we shall suppose that American slavery is one of those offenses which, in the providence of God, must needs come, but which, having continued through His appointed time, He now wills to remove, and that He gives to both North and South this terrible war as the woe due to those by whom the offense came, shall we discern therein any departure from those divine attributes which the believers in a living God always ascribe to Him?",inst_00020,The Almighty has His own purposes,The Almighty has His own purposes,,,metaphor_related,the_wars_ultimate_cause_and_meaning,divine_intentionality,,cluster_06_providence_theodicy,divine_intentionality,the_wars_ultimate_cause_and_meaning,God_is_an_agent_with_intentions|those_intentions_are_not_identical_to_human_intentions|human_purposes_are_therefore_insufficient_explanations_of_events|discerning_Gods_purposes_is_necessary_to_understanding_the_war,punishment_and_theodicy,punitive,true,lincoln_non_agent|enslaved_people_non_agent,0.98,false,none,Second pass confirms the Stage 4A reference decision.
rel_field_inst_00021,field_agreement,coder_a_stage4a_reference,doc_021,doc_021_s01_p04_s12,"The Almighty has His own purposes. ""Woe unto the world because of offenses; for it must needs be that offenses come, but woe to that man by whom the offense cometh."" If we shall suppose that American slavery is one of those offenses which, in the providence of God, must needs come, but which, having continued through His appointed time, He now wills to remove, and that He gives to both North and South this terrible war as the woe due to those by whom the offense came, shall we discern therein any departure from those divine attributes which the believers in a living God always ascribe to Him?",inst_00021,"in the providence of God, must needs come, but which, having continued through His appointed time, He now wills to remove","in the providence of God, must needs come, but which, having continued through His appointed time, He now wills to remove",,,metaphor_related,slavery_as_providential_offense_with_appointed_end,divine_temporal_administration,,cluster_06_providence_theodicy,divine_temporal_administration,slavery_as_providential_offense_with_appointed_end,God_administers_historical_time|slavery_had_a_divinely_appointed_duration|God_now_wills_its_removal|the_war_is_the_instrument_of_that_removal|human_abolition_efforts_are_secondary_to_divine_will,punishment_and_theodicy,punitive,true,lincoln_non_agent|enslaved_people_non_agent,0.98,false,none,Reference value generated from Stage 4A evidence anchors.
